ETS-ID,Year,City,Name,Fueltype,Generation elec. [MWh_el],Generation heat [MWh_th],Capacity factor,Emissions (total) [t],Emissions (elec.) [t],Emissions (heat) [t],Emission factor [t/MWh_el],Utilization ratio [MWh_el/MWh/th]
1205,2021,Gelsenkirchen,Scholven,hard coal,1899524.000,1263973.828,0.314,3090611.000,2807126.950,283484.050,1.478,0.228
1205,2022,Gelsenkirchen,Scholven,hard coal,1937659.000,1849207.763,0.321,3114331.000,2699590.683,414740.317,1.393,0.242
1459,2016,Spremberg,Schwarze Pumpe,lignite,10907730.000,1638904.391,0.825,12199320.000,11831746.523,367573.477,1.085,0.367
1459,2017,Spremberg,Schwarze Pumpe,lignite,10096315.000,1638904.778,0.763,11386251.000,11018677.436,367573.564,1.091,0.365
1459,2018,Spremberg,Schwarze Pumpe,lignite,11031624.000,1638904.377,0.834,12374048.000,12006474.526,367573.474,1.088,0.366
1459,2019,Spremberg,Schwarze Pumpe,lignite,9346763.000,1638856.612,0.707,10478943.000,10111380.239,367562.761,1.082,0.368
1459,2020,Spremberg,Schwarze Pumpe,lignite,9052340.000,1638852.508,0.684,10285717.000,9918155.159,367561.841,1.096,0.363
1459,2021,Spremberg,Schwarze Pumpe,lignite,10372158.000,1782804.083,0.784,11834111.000,11434263.700,399847.300,1.102,0.361
1459,2022,Spremberg,Schwarze Pumpe,lignite,8094773.000,1829284.902,0.612,9570636.000,9160363.982,410272.018,1.132,0.352
1876,2016,Grosskotzenburg,Staudinger,hard coal,2800953.000,276228.641,0.282,2427352.000,2365399.440,61952.560,0.844,0.399
1876,2017,Grosskotzenburg,Staudinger,hard coal,2189196.000,276230.628,0.221,1889339.000,1827385.995,61953.005,0.835,0.403
1876,2018,Grosskotzenburg,Staudinger,hard coal,1838748.000,276228.114,0.185,1583274.000,1521321.559,61952.441,0.827,0.407
1876,2019,Grosskotzenburg,Staudinger,hard coal,1291073.000,276172.004,0.130,1151748.000,1089808.143,61939.857,0.844,0.399
1876,2020,Grosskotzenburg,Staudinger,hard coal,1036335.000,276156.060,0.105,924225.000,862288.719,61936.281,0.832,0.405
1876,2021,Grosskotzenburg,Staudinger,hard coal,1126562.000,173672.920,0.114,1012282.000,973330.638,38951.362,0.864,0.390
1876,2022,Grosskotzenburg,Staudinger,hard coal,2320683.000,223958.366,0.234,2094305.000,2044075.618,50229.382,0.881,0.382
951,2016,Hamburg,Tiefstack,mixed,1306818.000,1691063.863,0.472,1296112.000,916840.197,379271.803,0.702,
951,2017,Hamburg,Tiefstack,mixed,1251055.000,1691062.053,0.452,1213337.000,834065.603,379271.397,0.667,
951,2018,Hamburg,Tiefstack,mixed,936535.000,1691064.447,0.338,1174604.000,795332.066,379271.934,0.849,
951,2019,Hamburg,Tiefstack,mixed,791077.000,1690618.247,0.286,1069564.000,690392.140,379171.860,0.873,
951,2020,Hamburg,Tiefstack,mixed,798248.000,1690520.414,0.288,1115818.000,736668.082,379149.918,0.923,
951,2021,Hamburg,Tiefstack,mixed,842350.000,1860829.067,0.304,1122807.000,705460.257,417346.743,0.837,
951,2022,Hamburg,Tiefstack,mixed,952636.000,2721218.886,0.344,1213015.000,602700.028,610314.972,0.633,
2195,2016,Hamm,Trianel GKW Hamm-Uentrop,NG,1274850.000,,0.171,525549.000,,,,
2195,2017,Hamm,Trianel GKW Hamm-Uentrop,NG,1155915.000,,0.155,433954.000,,,,
2195,2018,Hamm,Trianel GKW Hamm-Uentrop,NG,884834.000,,0.119,331652.000,,,,
2195,2019,Hamm,Trianel GKW Hamm-Uentrop,NG,1753710.000,,0.236,640476.000,,,,
2195,2020,Hamm,Trianel GKW Hamm-Uentrop,NG,2455782.000,,0.330,895498.000,,,,
2195,2021,Hamm,Trianel GKW Hamm-Uentrop,NG,1405754.000,,0.189,524952.000,,,,
2195,2022,Hamm,Trianel GKW Hamm-Uentrop,NG,1357174.000,,0.182,522250.000,,,,
4166,2016,Luenen,Trianel KKW Luenen,hard coal,3964960.000,,0.607,3428828.000,,,,
4166,2017,Luenen,Trianel KKW Luenen,hard coal,3283987.000,,0.503,2647439.000,,,,
4166,2018,Luenen,Trianel KKW Luenen,hard coal,4018796.000,,0.615,3185740.000,,,,
4166,2019,Luenen,Trianel KKW Luenen,hard coal,3343561.000,,0.512,2712497.000,,,,
4166,2020,Luenen,Trianel KKW Luenen,hard coal,1637333.000,,0.251,1329736.000,,,,
4166,2021,Luenen,Trianel KKW Luenen,hard coal,3832813.000,,0.587,3071500.000,,,,
4166,2022,Luenen,Trianel KKW Luenen,hard coal,3830324.000,,0.586,3111145.000,,,,
889,2016,Voelklingen-Fenne,Voelklingen-Fenne,hard coal,666026.231,466399.182,0.360,870263.000,765658.991,104604.009,1.150,0.293
889,2017,Voelklingen-Fenne,Voelklingen-Fenne,hard coal,618058.000,466394.210,0.334,678991.000,574388.107,104602.893,0.929,0.362
889,2018,Voelklingen-Fenne,Voelklingen-Fenne,hard coal,562011.000,466400.046,0.304,646315.000,541710.798,104604.202,0.964,0.349
889,2019,Voelklingen-Fenne,Voelklingen-Fenne,hard coal,297456.000,350894.898,0.161,377923.000,299224.292,78698.708,1.006,0.335
889,2020,Voelklingen-Fenne,Voelklingen-Fenne,hard coal,343147.000,181639.282,0.186,434753.000,394014.942,40738.058,1.148,0.293
889,2021,Voelklingen-Fenne,Voelklingen-Fenne,hard coal,331367.000,75126.538,0.179,335026.000,318176.620,16849.380,0.960,0.351
889,2022,Voelklingen-Fenne,Voelklingen-Fenne,hard coal,581239.000,85629.326,0.314,584481.000,565276.055,19204.945,0.973,0.346
851,2016,Voelklingen-Fenne,Voelklingen-Fenne,hard coal,513808.545,141588.817,0.328,622224.000,590468.460,31755.540,1.149,0.293
851,2017,Voelklingen-Fenne,Voelklingen-Fenne,hard coal,344419.000,141588.791,0.220,367193.000,335437.466,31755.534,0.974,0.346
851,2018,Voelklingen-Fenne,Voelklingen-Fenne,hard coal,336705.000,141588.822,0.215,367877.000,336121.459,31755.541,0.998,0.337
851,2019,Voelklingen-Fenne,Voelklingen-Fenne,hard coal,206073.000,106795.589,0.131,270830.000,246877.885,23952.115,1.198,0.281
851,2020,Voelklingen-Fenne,Voelklingen-Fenne,hard coal,129314.000,283126.954,0.082,158047.000,94547.287,63499.713,0.731,0.461
851,2021,Voelklingen-Fenne,Voelklingen-Fenne,hard coal,304729.000,79990.859,0.194,311574.000,293633.650,17940.350,0.964,0.350
851,2022,Voelklingen-Fenne,Voelklingen-Fenne,hard coal,449355.000,91046.255,0.287,445877.000,425457.146,20419.854,0.947,0.356
952,2016,Wedel,Wedel,hard coal,1138731.000,1360104.923,0.520,1327551.000,1022506.668,305044.332,0.898,0.375
952,2017,Wedel,Wedel,hard coal,913667.000,1360105.242,0.417,1136524.000,831479.596,305044.404,0.910,0.370
952,2018,Wedel,Wedel,hard coal,903455.000,1360104.821,0.413,1169353.000,864308.691,305044.309,0.957,0.352
952,2019,Wedel,Wedel,hard coal,277045.000,1359728.020,0.127,1111507.000,806547.200,304959.800,2.911,0.116
952,2020,Wedel,Wedel,hard coal,0.000,1359642.653,0.000,1090978.000,786037.346,304940.654,,0.000
952,2021,Wedel,Wedel,hard coal,563869.000,1464206.092,0.257,1038938.000,710545.858,328392.142,1.260,0.267
952,2022,Wedel,Wedel,hard coal,1043392.000,2141134.715,0.476,1269477.000,789263.306,480213.694,0.756,0.445
845,2016,Querschied,Weiher,hard coal,1188773.041,,0.207,1355318.000,,,,
845,2017,Querschied,Weiher,hard coal,411538.000,,0.072,408420.000,,,,
845,2018,Querschied,Weiher,hard coal,17208.000,,0.003,24624.000,,,,
845,2019,Querschied,Weiher,hard coal,37646.000,,0.007,47980.000,,,,
845,2020,Querschied,Weiher,hard coal,63099.000,,0.011,73995.000,,,,
845,2021,Querschied,Weiher,hard coal,74852.000,,0.013,95403.000,,,,
845,2022,Querschied,Weiher,hard coal,328566.000,,0.057,329586.000,,,,
1607,2016,Eschweiler-Weisweiler,Weisweiler,mixed,13328467.000,,0.644,18745560.000,,,,
1607,2017,Eschweiler-Weisweiler,Weisweiler,mixed,15226622.000,,0.736,18945349.000,,,,
1607,2018,Eschweiler-Weisweiler,Weisweiler,mixed,13216111.000,,0.638,16786258.000,,,,
1607,2019,Eschweiler-Weisweiler,Weisweiler,mixed,10692416.000,,0.517,13297450.000,,,,
1607,2020,Eschweiler-Weisweiler,Weisweiler,mixed,9742444.000,,0.471,11473822.000,,,,
1607,2021,Eschweiler-Weisweiler,Weisweiler,mixed,11519288.000,,0.556,14490547.000,,,,
1607,2022,Eschweiler-Weisweiler,Weisweiler,mixed,12111807.000,,0.585,14926309.000,,,,
1474,2016,Hamm-Uentrop,Westfalen,hard coal,3808807.000,,0.429,255272.000,,,,
1474,2017,Hamm-Uentrop,Westfalen,hard coal,3445223.000,,0.388,0.000,,,,
1474,2018,Hamm-Uentrop,Westfalen,hard coal,3856196.000,,0.434,0.000,,,,
1474,2019,Hamm-Uentrop,Westfalen,hard coal,2207103.000,,0.248,0.000,,,,
1474,2020,Hamm-Uentrop,Westfalen,hard coal,1715558.000,,0.193,,,,,
1474,2021,Hamm-Uentrop,Westfalen,hard coal,119385.000,,0.013,,,,,
1474,2022,Hamm-Uentrop,Westfalen,hard coal,0.000,,0.000,0.000,,,,
963,2016,Zolling,Zolling-Leininger,hard coal,1892349.000,,0.458,1639527.000,,,,
963,2017,Zolling,Zolling-Leininger,hard coal,1755619.000,,0.425,1502946.000,,,,
963,2018,Zolling,Zolling-Leininger,hard coal,1444906.000,,0.349,1237777.000,,,,
963,2019,Zolling,Zolling-Leininger,hard coal,1047310.000,,0.253,929686.000,,,,
963,2020,Zolling,Zolling-Leininger,hard coal,931434.000,,0.225,848136.000,,,,
963,2021,Zolling,Zolling-Leininger,hard coal,1621570.000,,0.392,1378945.000,,,,
963,2022,Zolling,Zolling-Leininger,hard coal,1613056.000,,0.390,1411172.000,,,,
1194,2016,Berlin,Mitte,NG,,1958536.792,,872230.000,432969.368,439260.632,,
1194,2017,Berlin,Mitte,NG,,1958535.277,,974109.000,534848.708,439260.292,,
1194,2018,Berlin,Mitte,NG,,1958537.281,,935834.000,496573.259,439260.741,,
1194,2019,Berlin,Mitte,NG,,1957995.773,,935432.000,496292.708,439139.292,,
1194,2020,Berlin,Mitte,NG,,1957886.702,,824739.000,385624.171,439114.829,,
1194,2021,Berlin,Mitte,NG,,2446471.258,,832446.000,283751.426,548694.574,,
1194,2022,Berlin,Mitte,NG,,3577586.816,,627240.000,-175141.171,802381.171,,
